false_ties_score,true_ties_score,unlink_ties_score
-0.86056,0.81476,
-0.84546,0.81501,
-0.84432,0.81503,
-0.8358,0.81508,
-0.80149,0.81513,
-0.79823,0.81517,
-0.79815,0.81526,
-0.78357,0.81527,
-0.77792,0.81527,
-0.76539,0.81527,
-0.76422,0.81532,
-0.76245,0.81532,
-0.75405,0.81533,
-0.74947,0.8154,
-0.61648,0.81546,
-0.60613,0.81553,
-0.5302,0.8156,
-0.5148,0.81578,
-0.50685,0.81583,
-0.39986,0.81585,
,0.81586,
,0.81608,
,0.8161,
,0.81619,
,0.81629,
-0.91817,0.81633,
-0.91626,0.81641,
-0.90951,0.81651,
-0.90946,0.81664,
-0.77547,0.81665,
,0.81669,
-0.94948,0.81673,
-0.89778,0.81676,
-0.89415,0.81681,
-0.89028,0.81683,
-0.76455,0.81691,
-0.53372,0.81699,
,0.81702,
-0.57949,0.81713,
,0.81715,
,0.81716,
,0.81732,
-0.73526,0.81741,
-0.4252,0.81743,
-0.23851,0.81744,
,0.81744,
,0.81751,
-0.04744,0.81753,
,0.81754,
,0.81763,
,0.81771,
,0.81774,
,0.81777,
-0.96998,0.81778,
-0.96078,0.81781,
-0.95728,0.81784,
-0.95524,0.81784,
-0.94989,0.81799,
-0.94556,0.81805,
-0.94286,0.81808,
-0.94166,0.81818,
-0.94165,0.8182,
-0.9397,0.81823,
-0.93208,0.81832,
-0.93139,0.81838,
-0.91938,0.81846,
-0.9126,0.81846,
-0.90862,0.81855,
-0.88281,0.81857,
-0.88115,0.8187,
-0.87829,0.81872,
-0.86556,0.81873,
-0.85668,0.81888,
-0.8414,0.81892,
-0.77901,0.81895,
-0.76775,0.81907,
-0.62909,0.8192,
,0.81922,
-0.75758,0.81927,
-0.6929,0.81936,
-0.44276,0.81942,
-0.39939,0.81947,
0.08331,0.81958,
0.26998,0.81964,
,0.81976,
-0.96608,0.81992,
,0.81994,
-0.97526,0.81996,
-0.95822,0.81997,
-0.94864,0.82003,
-0.94678,0.82004,
-0.94507,0.82006,
-0.94488,0.82025,
-0.93937,0.82025,
-0.93252,0.82027,
-0.93247,0.82028,
-0.92994,0.82028,
-0.91768,0.82033,
-0.91342,0.82041,
-0.90584,0.82046,
-0.90495,0.82047,
-0.89014,0.82055,
-0.84527,0.82063,
-0.80064,0.82074,
-0.7691,0.82076,
-0.7565,0.82087,
-0.75389,0.82087,
,0.82108,
,0.82112,
-0.87728,0.82118,
-0.62823,0.82118,
-0.58308,0.82121,
-0.46043,0.82121,
0.3751,0.8213,
0.95406,0.82134,
,0.82142,
,0.82143,
,0.82159,
-0.9628,0.82163,
-0.95239,0.82168,
-0.94806,0.82169,
-0.94625,0.82177,
-0.93525,0.82181,
-0.93225,0.82183,
-0.9305,0.82186,
-0.9301,0.82201,
-0.9208,0.82204,
-0.91789,0.82209,
-0.91297,0.82227,
-0.90882,0.82228,
-0.90508,0.82247,
-0.898,0.82258,
-0.89373,0.82262,
-0.88786,0.82263,
-0.88658,0.82263,
-0.87935,0.82265,
-0.87663,0.82267,
-0.87454,0.82272,
-0.87266,0.82273,
-0.80965,0.82276,
-0.74502,0.82277,
0.40921,0.82281,
,0.82282,
-0.8556,0.82286,
-0.75984,0.82286,
-0.73449,0.82288,
-0.69764,0.8229,
-0.3358,0.82291,
-0.32964,0.82292,
,0.82292,
,0.82305,
-0.95613,0.82305,
-0.95318,0.82309,
-0.95068,0.82323,
-0.94811,0.82327,
-0.94794,0.82336,
-0.94708,0.82337,
-0.93365,0.82341,
-0.92902,0.82342,
-0.92079,0.82345,
-0.91978,0.82345,
-0.89017,0.82347,
-0.87897,0.82353,
-0.86767,0.82353,
-0.8624,0.82354,
-0.85482,0.82355,
-0.83491,0.82357,
-0.79825,0.82358,
-0.73157,0.82359,
,0.82365,
-0.8503,0.82393,
-0.83226,0.824,
-0.82214,0.82402,
-0.78627,0.82403,
-0.73854,0.82411,
-0.68606,0.82412,
-0.68506,0.82427,
-0.62593,0.82427,
-0.5923,0.82428,
-0.38049,0.82429,
-0.04339,0.82434,
,0.8244,
,0.82446,
,0.82448,
-0.95841,0.82451,
-0.92653,0.82459,
-0.92526,0.8246,
,0.82472,
-0.95547,0.82476,
-0.95328,0.82489,
-0.95257,0.82495,
-0.95007,0.82498,
-0.94963,0.82507,
-0.93838,0.8251,
-0.93002,0.8252,
-0.92181,0.82526,
-0.91683,0.82529,
-0.8954,0.82533,
-0.88779,0.82533,
-0.87747,0.82543,
-0.8547,0.82547,
-0.83791,0.82548,
-0.77942,0.8255,
,0.82554,
-0.89794,0.82555,
-0.88429,0.82562,
-0.75543,0.82565,
-0.63442,0.82572,
-0.58595,0.82574,
0.16472,0.82574,
0.17598,0.82584,
0.95976,0.82585,
,0.82585,
,0.8259,
-0.64506,0.82602,
,0.82606,
,0.82607,
,0.82608,
,0.8261,
,0.8262,
-0.9547,0.82625,
-0.9531,0.82626,
-0.94376,0.82634,
-0.94144,0.82638,
-0.92448,0.82639,
-0.91998,0.82641,
-0.90895,0.82642,
-0.90319,0.82644,
-0.89657,0.8265,
-0.89182,0.8265,
-0.88391,0.8265,
-0.87581,0.82652,
-0.8752,0.82655,
-0.87035,0.82662,
-0.86888,0.82663,
-0.86864,0.82663,
-0.8681,0.82665,
-0.86631,0.82678,
-0.86481,0.82693,
-0.85012,0.82693,
-0.83063,0.82695,
-0.79268,0.82697,
-0.73229,0.82711,
-0.56191,0.82712,
-0.55927,0.82717,
-0.51449,0.8272,
-0.50583,0.8272,
-0.44581,0.82725,
,0.82734,
0.01295,0.82735,
,0.82737,
,0.82743,
,0.82748,
-0.96759,0.82755,
-0.94942,0.82758,
-0.9444,0.82762,
-0.94382,0.82776,
-0.94379,0.82782,
-0.91967,0.82782,
-0.88818,0.82801,
-0.87075,0.82804,
-0.86949,0.82806,
-0.86725,0.82809,
,0.8281,
-0.92778,0.8281,
-0.86527,0.82817,
-0.86304,0.82823,
-0.86252,0.82837,
-0.76405,0.8284,
-0.74584,0.8286,
-0.73769,0.82862,
-0.61916,0.82869,
-0.51832,0.82872,
,0.82888,
,0.82895,
-0.68533,0.82911,
-0.66846,0.82918,
-0.56238,0.82923,
-0.48212,0.82926,
-0.32776,0.82926,
-0.16096,0.82927,
,0.8293,
,0.82966,
,0.82973,
,0.82977,
-0.9723,0.82989,
-0.9691,0.82989,
-0.95525,0.82998,
-0.95423,0.83002,
-0.95398,0.83002,
-0.93793,0.83005,
-0.93746,0.8301,
-0.92317,0.83021,
-0.92213,0.83024,
-0.91597,0.83029,
-0.91175,0.83033,
-0.91019,0.83033,
-0.90891,0.83036,
-0.90629,0.83037,
-0.90411,0.83039,
-0.89747,0.83043,
-0.87938,0.83057,
-0.87133,0.83064,
-0.86738,0.83066,
-0.86184,0.83067,
-0.84926,0.83068,
,0.83075,
-0.84398,0.83082,
-0.84381,0.83111,
-0.80037,0.83111,
-0.77834,0.83116,
-0.77743,0.83121,
-0.58397,0.83124,
-0.49616,0.83126,
,0.8313,
,0.8313,
,0.83135,
-0.74419,0.83141,
,0.83143,
-0.96414,0.83147,
-0.95493,0.83157,
-0.94337,0.8316,
-0.93824,0.83163,
-0.93758,0.83169,
-0.93398,0.83174,
-0.9304,0.83181,
-0.92856,0.83181,
-0.9273,0.83182,
-0.92504,0.83188,
-0.92436,0.83191,
-0.92363,0.83191,
-0.92181,0.83192,
-0.92053,0.83192,
-0.91703,0.83193,
-0.91066,0.83201,
-0.903,0.83202,
-0.89966,0.83204,
-0.8995,0.83222,
-0.8787,0.83238,
-0.87422,0.83242,
-0.87375,0.83245,
-0.84279,0.83254,
-0.8215,0.83265,
-0.66971,0.83265,
-0.48035,0.83271,
,0.83273,
,0.83275,
-0.36119,0.83277,
,0.83281,
,0.83304,
,0.83325,
-0.96395,0.83328,
-0.96154,0.83336,
-0.94869,0.83337,
-0.94347,0.83338,
-0.91739,0.8334,
-0.89749,0.83343,
-0.86005,0.83344,
,0.83348,
-0.83974,0.83349,
-0.81622,0.83361,
,0.83361,
-0.94731,0.83363,
-0.89996,0.83364,
,0.83365,
-0.90722,0.83371,
-0.82061,0.83372,
-0.81813,0.83372,
-0.74106,0.83372,
,0.83375,
-0.9433,0.8338,
-0.90226,0.8338,
-0.89803,0.83381,
-0.8939,0.83382,
-0.80718,0.8339,
-0.74701,0.83391,
-0.7201,0.83397,
-0.68111,0.83401,
-0.48901,0.83404,
,0.83415,
-0.47982,0.83416,
-0.41422,0.83418,
,0.83418,
,0.83433,
-0.95586,0.83434,
-0.95261,0.83436,
-0.9525,0.83452,
-0.94854,0.83462,
-0.93882,0.83464,
-0.93394,0.83468,
-0.93121,0.8347,
-0.91894,0.83471,
-0.91852,0.83474,
-0.91784,0.83476,
-0.91114,0.8348,
-0.87427,0.83488,
-0.85745,0.83488,
-0.85673,0.8349,
-0.82989,0.83491,
-0.82818,0.83492,
-0.81135,0.83492,
-0.75449,0.83496,
,0.83499,
-0.75424,0.83516,
-0.58841,0.83517,
0.54169,0.83519,
,0.83522,
-0.56184,0.83531,
,0.83534,
,0.83545,
,0.8355,
-0.79501,0.83561,
-0.73188,0.83573,
-0.52591,0.83577,
-0.08357,0.83578,
,0.83578,
,0.83588,
-0.95664,0.83592,
-0.95362,0.83592,
-0.95165,0.836,
-0.94476,0.83606,
-0.9422,0.83617,
-0.93065,0.83623,
-0.92401,0.83625,
-0.92318,0.83629,
-0.91571,0.83638,
-0.91325,0.8364,
-0.90834,0.83646,
-0.90354,0.83656,
-0.90173,0.83662,
-0.87502,0.83662,
-0.87172,0.8367,
-0.85144,0.83672,
-0.85078,0.83672,
-0.80228,0.83674,
-0.77035,0.83677,
0.00463,0.83679,
,0.83683,
-0.86378,0.83686,
-0.85092,0.83694,
-0.83975,0.83695,
-0.74883,0.83704,
-0.73008,0.83708,
-0.63423,0.83709,
-0.59277,0.83716,
,0.83719,
-0.4338,0.83719,
,0.83724,
-0.9573,0.83728,
-0.95672,0.83728,
-0.95577,0.83728,
-0.95406,0.83734,
-0.95325,0.83739,
-0.95179,0.8374,
-0.94409,0.83741,
-0.94183,0.83742,
-0.94153,0.83747,
-0.94042,0.83748,
-0.93787,0.8375,
-0.93172,0.83752,
-0.9301,0.83755,
-0.92751,0.83757,
-0.92583,0.83759,
-0.92437,0.83763,
-0.91372,0.83768,
-0.80215,0.83789,
-0.58487,0.83789,
-0.54698,0.83796,
,0.83799,
,0.83801,
,0.83804,
,0.83807,
-0.92414,0.83816,
-0.90271,0.83817,
-0.87876,0.83819,
-0.86492,0.83826,
-0.70138,0.83833,
-0.61774,0.83833,
-0.57216,0.83836,
-0.51447,0.83847,
-0.46557,0.83848,
-0.45501,0.8385,
,0.83851,
-0.96027,0.83854,
-0.95296,0.83855,
-0.95256,0.83856,
-0.95241,0.83861,
-0.95122,0.83862,
-0.9506,0.83863,
-0.94665,0.83868,
-0.93929,0.83868,
-0.91747,0.83872,
-0.91409,0.83879,
-0.91283,0.83887,
-0.91052,0.83888,
-0.90891,0.8389,
-0.90887,0.83901,
-0.90534,0.83905,
-0.90146,0.83907,
-0.8953,0.83911,
-0.89523,0.83916,
-0.87454,0.83928,
-0.86783,0.83929,
-0.82829,0.83932,
,0.83934,
-0.76579,0.83935,
,0.83937,
-0.90194,0.83946,
-0.8831,0.83948,
-0.74005,0.83948,
-0.73203,0.83948,
-0.6266,0.83949,
-0.42007,0.83949,
,0.83957,
,0.83957,
,0.83961,
-0.9556,0.83969,
-0.95226,0.83969,
-0.95196,0.83972,
-0.95044,0.83982,
-0.94397,0.83983,
-0.93822,0.8399,
-0.93001,0.83996,
-0.9277,0.83998,
-0.91545,0.84,
-0.90769,0.84001,
-0.90456,0.84004,
-0.89803,0.84004,
-0.88995,0.84004,
-0.88813,0.84005,
-0.87991,0.84006,
-0.87973,0.84006,
-0.87926,0.8401,
-0.86783,0.84011,
-0.86759,0.84011,
-0.82769,0.84012,
-0.75287,0.84015,
-0.63673,0.84017,
-0.62677,0.84017,
0.13259,0.84018,
,0.8402,
-0.65362,0.84021,
-0.55353,0.84026,
,0.84029,
,0.8404,
,0.84045,
-0.85832,0.84045,
-0.57596,0.84048,
,0.84049,
-0.03445,0.84049,
,0.8405,
-0.96572,0.84052,
-0.96095,0.84054,
-0.95842,0.84055,
-0.95281,0.84056,
-0.94872,0.84065,
-0.93742,0.84068,
-0.93493,0.84069,
-0.9338,0.84075,
-0.92692,0.84075,
-0.9209,0.84078,
-0.91763,0.84084,
-0.90966,0.84084,
-0.90889,0.84085,
-0.88467,0.8409,
-0.74061,0.84091,
,0.84101,
-0.8995,0.84102,
-0.89396,0.84113,
-0.88261,0.84113,
-0.86497,0.8412,
-0.85768,0.8412,
-0.84582,0.84124,
-0.82727,0.84128,
-0.82296,0.84129,
-0.78462,0.84131,
-0.69909,0.84134,
-0.55792,0.84135,
-0.52446,0.84138,
-0.50527,0.84138,
,0.84141,
,0.84142,
-0.95727,0.84145,
-0.95432,0.84146,
-0.95342,0.84148,
-0.94751,0.84152,
-0.94563,0.84156,
-0.94559,0.8416,
-0.94534,0.84165,
,0.84165,
-0.95338,0.84166,
-0.94986,0.84171,
-0.93397,0.84172,
-0.93332,0.84178,
-0.92746,0.84178,
-0.90552,0.8418,
-0.89815,0.84185,
-0.89632,0.84188,
-0.8788,0.84189,
-0.87166,0.84191,
-0.86789,0.84193,
-0.86205,0.84194,
-0.86136,0.84197,
-0.8608,0.84198,
-0.8481,0.84198,
-0.77158,0.842,
-0.73776,0.84204,
-0.73289,0.84205,
-0.56199,0.84206,
,0.84206,
,0.84208,
,0.8421,
,0.84211,
-0.47302,0.84211,
,0.84212,
,0.84212,
-0.95798,0.84215,
-0.95493,0.84218,
-0.95151,0.84219,
-0.95053,0.84222,
-0.93838,0.84222,
-0.93083,0.84226,
-0.92885,0.84237,
-0.92499,0.84238,
-0.91876,0.84242,
-0.91563,0.84256,
-0.91453,0.8426,
-0.91134,0.84262,
-0.90938,0.84263,
-0.9088,0.84263,
-0.90863,0.84263,
-0.90592,0.84267,
-0.89822,0.84267,
-0.89276,0.8427,
-0.8883,0.84276,
-0.88058,0.84277,
-0.87781,0.8428,
-0.85019,0.84286,
-0.84228,0.84288,
-0.73917,0.84289,
-0.73751,0.843,
-0.5431,0.84311,
-0.458,0.84312,
,0.84313,
,0.84318,
-0.36768,0.84318,
,0.84318,
-0.42482,0.8432,
,0.84321,
-0.96382,0.84322,
-0.95638,0.84322,
-0.9557,0.84323,
-0.95367,0.84323,
-0.95245,0.8433,
-0.95207,0.8434,
-0.94599,0.84342,
-0.94084,0.8435,
-0.92936,0.84352,
-0.9231,0.84352,
-0.91902,0.84354,
-0.91723,0.84358,
-0.89064,0.84362,
-0.88703,0.84365,
-0.87573,0.84366,
-0.86431,0.84366,
-0.8626,0.84367,
0.38455,0.8437,
,0.84377,
,0.84379,
,0.8438,
-0.81874,0.84383,
-0.79109,0.84384,
-0.6213,0.84386,
-0.42356,0.84391,
,0.84392,
,0.84401,
-0.74303,0.84405,
0.00164,0.84406,
0.72178,0.8441,
,0.84415,
,0.84423,
-0.92651,0.84425,
,0.84427,
,0.84428,
-0.95679,0.84432,
-0.95207,0.84432,
-0.94656,0.84432,
-0.94602,0.84433,
-0.93336,0.84435,
-0.93231,0.84437,
-0.9157,0.84441,
-0.90486,0.84458,
-0.90028,0.84464,
-0.89554,0.84476,
-0.88626,0.84477,
-0.8848,0.84478,
-0.88227,0.8448,
-0.88113,0.84482,
-0.87374,0.84484,
-0.8609,0.84487,
-0.85347,0.84489,
-0.82889,0.845,
-0.6866,0.84503,
-0.67584,0.84507,
-0.63049,0.84514,
,0.84515,
-0.4284,0.84515,
,0.84515,
,0.84517,
,0.84517,
,0.84519,
-0.84376,0.84519,
-0.5433,0.8452,
,0.84525,
-0.97052,0.84526,
-0.94848,0.84526,
-0.94832,0.84529,
-0.94452,0.84529,
-0.93357,0.84531,
-0.9166,0.84541,
-0.91544,0.84541,
-0.91453,0.84545,
-0.91328,0.84548,
-0.91222,0.84553,
-0.90538,0.84558,
-0.88739,0.84567,
-0.88042,0.8457,
-0.87862,0.84576,
-0.87628,0.84576,
-0.85865,0.84578,
-0.82471,0.84578,
-0.7718,0.84584,
,0.84586,
-0.87468,0.84592,
-0.75618,0.84593,
-0.65116,0.84596,
-0.6473,0.84597,
-0.62438,0.84601,
-0.53326,0.84606,
-0.38481,0.84608,
,0.84609,
,0.8461,
,0.84614,
-0.61277,0.84624,
-0.51422,0.84631,
-0.48349,0.84636,
,0.84637,
-0.96944,0.84642,
-0.96073,0.84643,
-0.9551,0.84644,
-0.95101,0.84645,
-0.94846,0.84648,
-0.94831,0.84653,
-0.93446,0.8466,
-0.92961,0.84661,
-0.9284,0.84662,
-0.92622,0.84662,
-0.92045,0.84664,
-0.91962,0.84665,
-0.9174,0.84666,
-0.91565,0.84668,
-0.9147,0.84671,
-0.90571,0.84674,
-0.90145,0.84677,
-0.90035,0.84678,
-0.89505,0.84682,
-0.84877,0.84682,
-0.74853,0.84683,
,0.84691,
-0.88328,0.84691,
-0.86952,0.847,
-0.83804,0.84703,
-0.8134,0.84708,
-0.8083,0.8471,
-0.80539,0.84711,
-0.60738,0.84716,
-0.48587,0.84729,
,0.84733,
,0.84735,
-0.96031,0.8474,
-0.95503,0.84749,
-0.95465,0.8475,
-0.95291,0.84751,
-0.95258,0.84754,
-0.95223,0.84755,
-0.95213,0.84757,
-0.94918,0.84763,
-0.94006,0.84764,
-0.93925,0.84768,
-0.93844,0.84771,
-0.92252,0.84773,
-0.92234,0.84779,
-0.91621,0.84784,
-0.91328,0.84785,
-0.90542,0.84789,
-0.89052,0.84791,
-0.85915,0.84796,
-0.85137,0.84797,
-0.84595,0.84805,
-0.81109,0.84807,
-0.72115,0.8481,
-0.67615,0.84812,
,0.84812,
,0.84818,
-0.86805,0.84823,
-0.84405,0.84827,
-0.7967,0.84828,
-0.65772,0.84829,
-0.59092,0.84831,
-0.50063,0.84831,
0.39782,0.84832,
,0.84834,
,0.84835,
-0.89783,0.84836,
-0.88989,0.84836,
-0.86731,0.84836,
-0.8568,0.84839,
-0.78976,0.8484,
,0.84841,
,0.84842,
,0.84845,
,0.84853,
,0.84854,
-0.95318,0.84859,
-0.94985,0.84859,
-0.94605,0.84861,
-0.93915,0.84863,
-0.93797,0.84867,
-0.90414,0.84872,
-0.88523,0.84872,
-0.8833,0.84874,
-0.87872,0.8488,
-0.84099,0.84881,
-0.82576,0.84883,
,0.84884,
-0.01002,0.84884,
,0.84885,
,0.84892,
,0.84894,
-0.91488,0.84895,
,0.84896,
,0.84899,
-0.56764,0.84901,
,0.84902,
-0.63986,0.84904,
-0.36696,0.84905,
,0.84905,
-0.97053,0.84906,
-0.95545,0.84907,
-0.94596,0.84909,
-0.94349,0.84917,
-0.9421,0.8492,
-0.93904,0.8492,
-0.93861,0.84925,
-0.93492,0.84926,
-0.92107,0.84927,
-0.91401,0.84927,
-0.91253,0.84932,
-0.90885,0.84941,
-0.90808,0.84942,
-0.90264,0.84945,
-0.89667,0.84945,
-0.89369,0.84946,
-0.88698,0.84947,
-0.87814,0.84947,
-0.87073,0.84956,
-0.85932,0.84962,
-0.84292,0.84964,
-0.76308,0.84966,
-0.6643,0.84966,
-0.58638,0.8497,
-0.52227,0.84972,
-0.39763,0.84974,
-0.30077,0.84979,
0.36157,0.84981,
,0.84984,
,0.84988,
0.74359,0.84988,
,0.84988,
-0.92707,0.84992,
-0.92634,0.84993,
-0.91443,0.84999,
,0.85002,
,0.85005,
-0.93067,0.85005,
,0.8501,
-0.95401,0.8501,
-0.95227,0.85011,
-0.9221,0.85013,
-0.91762,0.85014,
-0.91004,0.85023,
-0.90716,0.85023,
-0.90656,0.85024,
-0.90178,0.8503,
-0.89307,0.8503,
-0.88443,0.85034,
-0.87461,0.85037,
-0.82665,0.85041,
-0.82498,0.85041,
-0.75605,0.85042,
-0.72733,0.85048,
-0.71788,0.85048,
-0.70647,0.85048,
-0.61513,0.85049,
-0.57881,0.85051,
-0.53816,0.85053,
-0.53285,0.85054,
,0.85055,
,0.85057,
-0.47412,0.85061,
-0.20504,0.85067,
,0.85069,
-0.96276,0.8507,
-0.96238,0.85071,
-0.96031,0.85074,
-0.95319,0.85083,
-0.9516,0.85088,
-0.95079,0.85089,
-0.94758,0.8509,
-0.94264,0.8509,
-0.93208,0.85096,
-0.92048,0.85096,
-0.91319,0.85101,
-0.91135,0.85103,
-0.90356,0.85105,
-0.89626,0.85106,
-0.89527,0.85107,
-0.89441,0.85107,
-0.87935,0.8511,
-0.86498,0.85111,
-0.86266,0.85111,
-0.85423,0.85112,
-0.82702,0.85113,
-0.8056,0.85114,
-0.72334,0.85115,
-0.62929,0.85118,
-0.62726,0.85122,
-0.56633,0.85123,
-0.36615,0.85124,
0.25845,0.85126,
,0.85128,
,0.85129,
,0.85129,
-0.55463,0.85135,
,0.85137,
-0.96152,0.85141,
-0.9595,0.85142,
-0.9582,0.8515,
-0.93798,0.85151,
-0.92967,0.85152,
-0.92607,0.85154,
-0.91334,0.85159,
-0.91013,0.85159,
-0.90227,0.8516,
-0.8988,0.85165,
-0.88876,0.85167,
-0.88533,0.85169,
-0.88155,0.85172,
-0.871,0.85172,
-0.86512,0.85178,
-0.86255,0.8518,
-0.85843,0.8518,
-0.8515,0.85181,
-0.7658,0.85182,
-0.76037,0.85184,
-0.7289,0.85185,
-0.72539,0.85185,
-0.66321,0.85189,
-0.63205,0.8519,
-0.58127,0.85194,
-0.462,0.85197,
,0.85198,
-0.40615,0.85202,
-0.35743,0.85203,
,0.85209,
,0.85209,
,0.8521,
,0.85212,
-0.95787,0.85219,
-0.95632,0.85222,
-0.95452,0.85223,
-0.9537,0.85224,
-0.9537,0.85224,
-0.95153,0.85227,
-0.94876,0.85229,
-0.94535,0.85231,
-0.93369,0.85231,
-0.93012,0.85234,
-0.92246,0.8524,
-0.92177,0.8524,
-0.90624,0.85241,
-0.90183,0.85242,
-0.88634,0.85244,
-0.88228,0.85245,
-0.86241,0.85245,
-0.85455,0.85246,
-0.73215,0.85248,
,0.85248,
-0.90874,0.85248,
-0.8523,0.8525,
-0.83327,0.85254,
-0.75994,0.85254,
-0.75612,0.85255,
-0.19834,0.85255,
,0.85256,
-0.68824,0.85256,
-0.58655,0.85258,
,0.8526,
-0.57183,0.8526,
0.96747,0.8526,
,0.85261,
-0.95876,0.85262,
-0.95282,0.85266,
-0.94959,0.85267,
-0.94781,0.85267,
-0.94611,0.85267,
-0.94536,0.85274,
-0.9412,0.85276,
-0.93766,0.85276,
-0.932,0.85278,
-0.92372,0.85278,
-0.91876,0.85283,
-0.91654,0.85284,
-0.91592,0.85288,
-0.90932,0.85289,
-0.9067,0.85293,
-0.90643,0.85302,
-0.90631,0.85305,
-0.90242,0.85308,
-0.89934,0.8531,
-0.87811,0.85311,
-0.84743,0.85314,
-0.83828,0.85316,
-0.65037,0.85317,
-0.54224,0.85319,
-0.51925,0.85323,
-0.49734,0.85324,
-0.32428,0.85324,
,0.85326,
,0.85327,
,0.85331,
-0.30898,0.85332,
-0.13602,0.85334,
,0.85338,
,0.85342,
-0.96425,0.85345,
-0.95276,0.85349,
-0.94873,0.85353,
-0.94748,0.8536,
-0.93787,0.85362,
-0.93299,0.85365,
-0.92492,0.85365,
-0.91813,0.85369,
-0.91499,0.85371,
-0.91394,0.85371,
-0.91117,0.85371,
-0.90873,0.85371,
-0.89302,0.85373,
-0.89217,0.85373,
-0.89214,0.85375,
-0.88659,0.85376,
-0.88275,0.85377,
-0.87322,0.8538,
-0.87027,0.8538,
-0.85892,0.8538,
-0.82293,0.85384,
-0.44602,0.85384,
-0.33953,0.85385,
,0.8539,
,0.85393,
-0.95977,0.85394,
-0.9558,0.85394,
-0.95533,0.85399,
-0.95049,0.85399,
-0.95017,0.854,
-0.94914,0.85404,
-0.94655,0.85412,
-0.93427,0.85416,
-0.93039,0.85417,
-0.92953,0.85417,
-0.92676,0.85417,
-0.9253,0.85419,
-0.92105,0.85421,
-0.91954,0.85424,
-0.91954,0.85425,
-0.91748,0.85426,
-0.91597,0.8543,
-0.91587,0.85431,
-0.91245,0.85431,
-0.91147,0.85434,
-0.91108,0.85436,
-0.90631,0.85436,
-0.90592,0.85436,
-0.89697,0.85442,
-0.89658,0.85443,
-0.89587,0.85443,
-0.89241,0.85444,
-0.88505,0.85445,
-0.88404,0.85445,
-0.88327,0.85446,
-0.88024,0.85447,
-0.87898,0.85447,
-0.87858,0.85448,
-0.87751,0.85451,
-0.86959,0.85454,
-0.86839,0.8546,
-0.86558,0.85461,
-0.85913,0.85468,
-0.85272,0.85468,
-0.85241,0.85474,
-0.84539,0.8548,
-0.83773,0.85482,
-0.83521,0.85482,
-0.82537,0.85483,
-0.80947,0.85485,
-0.77121,0.85489,
-0.74322,0.85495,
-0.72335,0.85506,
-0.69736,0.85509,
-0.65583,0.85509,
-0.63621,0.85513,
-0.6039,0.85514,
-0.59872,0.85517,
-0.45717,0.85518,
-0.43497,0.85522,
-0.39715,0.85523,
-0.36375,0.85527,
-0.26348,0.85532,
-0.01344,0.85535,
0.10656,0.85536,
,0.85537,
,0.85537,
,0.85539,
-0.57375,0.85541,
,0.85546,
,0.85547,
-0.82965,0.85548,
-0.80875,0.85549,
-0.75876,0.85555,
,0.85556,
,0.85558,
,0.85561,
,0.85562,
,0.85569,
-0.96435,0.8557,
-0.9452,0.8557,
-0.9419,0.8557,
-0.93374,0.85573,
-0.92735,0.85573,
-0.92245,0.85574,
-0.91912,0.8558,
-0.91751,0.85581,
-0.91478,0.85583,
-0.91195,0.85587,
-0.9112,0.85592,
-0.90901,0.85592,
-0.90504,0.85592,
-0.89927,0.85593,
-0.89584,0.85596,
-0.88891,0.85596,
-0.88333,0.85599,
-0.87233,0.85599,
-0.86355,0.85606,
-0.85724,0.85607,
-0.83181,0.85609,
-0.81416,0.85624,
-0.80997,0.85624,
-0.58144,0.85626,
,0.85627,
,0.85629,
-0.74441,0.85632,
-0.47592,0.85634,
,0.85636,
,0.85637,
,0.85638,
,0.8564,
-0.96315,0.8564,
-0.94728,0.85641,
-0.91488,0.85644,
-0.79903,0.85645,
,0.85651,
-0.9344,0.85653,
-0.92857,0.85653,
-0.91726,0.85654,
-0.9167,0.85655,
-0.9123,0.85658,
-0.90787,0.8566,
-0.90396,0.85663,
-0.89157,0.85664,
-0.87674,0.85664,
-0.7526,0.85665,
-0.45906,0.85667,
,0.85667,
-0.90729,0.85668,
-0.90119,0.85669,
-0.88695,0.8567,
,0.85673,
-0.93425,0.85674,
-0.88948,0.85674,
-0.84867,0.85676,
-0.78199,0.85676,
-0.72837,0.85678,
-0.61994,0.85684,
0.12523,0.85686,
,0.85689,
,0.8569,
,0.85691,
-0.95892,0.85694,
-0.9572,0.85696,
-0.95707,0.85699,
-0.95612,0.85704,
-0.95574,0.85708,
-0.951,0.85712,
-0.94688,0.85717,
-0.94681,0.85721,
-0.92868,0.85728,
-0.92492,0.85733,
-0.73672,0.85735,
,0.85738,
-0.93816,0.85742,
-0.92329,0.85748,
-0.90701,0.85749,
-0.90686,0.85749,
-0.90607,0.85749,
-0.89701,0.8575,
-0.89696,0.8575,
-0.88944,0.85751,
-0.88477,0.85752,
-0.84224,0.85755,
-0.77254,0.85759,
-0.75226,0.85766,
-0.57203,0.85768,
-0.5388,0.85768,
0.00437,0.85772,
,0.85777,
-0.27816,0.85778,
-0.19445,0.85778,
0.77761,0.85778,
,0.8578,
,0.85783,
-0.9535,0.85787,
-0.95132,0.85788,
-0.95004,0.85789,
-0.93739,0.85789,
-0.93299,0.8579,
-0.92682,0.85795,
-0.91942,0.85795,
-0.91381,0.85797,
-0.9059,0.85798,
-0.90473,0.858,
-0.90022,0.858,
-0.89615,0.85808,
-0.8702,0.8581,
