false_ties_score,true_ties_score,unlink_ties_score
-0.81421,0.05621,
-0.14918,0.05621,
-0.11013,0.05621,
-0.10498,0.05622,
-0.07703,0.05625,
-0.0576,0.05626,
-0.01595,0.05627,
-0.00125,0.05629,
,0.05631,
,0.05631,
,0.05631,
,0.05633,
,0.05633,
,0.05634,
,0.0564,
,0.05642,
-0.88023,0.05642,
-0.85469,0.05643,
-0.815,0.05644,
-0.21788,0.05646,
-0.21705,0.05651,
-0.19244,0.05651,
-0.18545,0.05652,
-0.18072,0.05652,
-0.1607,0.05657,
-0.15551,0.05658,
-0.09321,0.05658,
0.00361,0.05658,
0.04417,0.05659,
0.05263,0.05663,
,0.05665,
,0.05668,
,0.05669,
0.05991,0.0567,
,0.05672,
,0.05673,
,0.05674,
-0.91264,0.05676,
-0.09316,0.05676,
-0.07113,0.05677,
-0.04594,0.0568,
0.01333,0.0568,
,0.0568,
,0.05683,
,0.05685,
,0.05686,
,0.05687,
-0.14333,0.05688,
-0.01634,0.05688,
0.12121,0.0569,
,0.05692,
,0.05693,
,0.05697,
,0.05697,
,0.05699,
,0.057,
,0.05701,
,0.05704,
-0.88737,0.05705,
-0.00654,0.05707,
,0.05707,
,0.05708,
,0.05708,
-0.24925,0.05713,
-0.02367,0.05717,
,0.05718,
,0.05719,
,0.05721,
,0.05724,
-0.89577,0.05725,
-0.87053,0.05726,
-0.84121,0.05727,
-0.82959,0.05727,
-0.20797,0.05729,
-0.15212,0.05731,
-0.043,0.05731,
-0.01106,0.05732,
-0.0023,0.05734,
,0.05734,
,0.05734,
,0.05741,
-0.05088,0.05743,
,0.05743,
-0.10712,0.05743,
-0.04654,0.05744,
,0.05752,
,0.05752,
,0.05754,
,0.05757,
,0.05758,
-0.12267,0.05758,
0.06569,0.05761,
,0.05761,
,0.05764,
,0.05766,
,0.05769,
,0.0577,
,0.05771,
,0.05772,
-0.8635,0.05772,
-0.77476,0.05773,
-0.06425,0.05779,
-0.05325,0.05782,
,0.05785,
,0.05787,
,0.05791,
0.00382,0.05793,
,0.05794,
-0.86524,0.05794,
,0.05795,
,0.05799,
-0.1831,0.05801,
,0.05805,
-0.05694,0.05809,
,0.0581,
,0.05811,
-0.15277,0.05811,
,0.05813,
0.03885,0.05814,
,0.05815,
,0.05815,
-0.86164,0.05818,
,0.0582,
,0.05821,
-0.82856,0.05822,
,0.05824,
-0.85439,0.05827,
-0.82995,0.05829,
-0.16609,0.0583,
-0.15184,0.05832,
0.05668,0.05837,
,0.05839,
,0.0584,
,0.0584,
-0.24936,0.05841,
-0.11036,0.05849,
0.00688,0.0585,
,0.05853,
,0.05854,
,0.05861,
-0.11068,0.05861,
-0.06896,0.05862,
-0.03487,0.05866,
0.00896,0.05866,
,0.05867,
,0.05868,
,0.05869,
,0.0587,
-0.00883,0.05871,
,0.05871,
,0.05872,
,0.05874,
,0.05874,
,0.05875,
,0.05876,
,0.05877,
,0.05877,
0.03047,0.05879,
,0.05883,
0.00622,0.05883,
,0.05889,
,0.0589,
,0.0589,
,0.05891,
-0.0409,0.05893,
,0.05894,
,0.05895,
-0.38776,0.05896,
,0.05898,
,0.05899,
-0.07559,0.059,
,0.05901,
,0.05903,
,0.05906,
,0.05906,
-0.82914,0.05908,
-0.18322,0.0591,
-0.10527,0.0591,
,0.0591,
,0.05911,
,0.05914,
,0.05914,
,0.0592,
,0.05921,
,0.05924,
,0.05926,
,0.05927,
,0.05928,
,0.05932,
,0.05933,
,0.05939,
,0.05941,
,0.05943,
-0.84811,0.05946,
-0.84204,0.05947,
-0.17778,0.05951,
-0.11541,0.05951,
0.00469,0.05955,
,0.05956,
,0.05957,
,0.05959,
,0.05961,
,0.0597,
,0.05972,
,0.05974,
,0.05975,
-0.87462,0.05976,
-0.16521,0.0598,
-0.08126,0.05983,
-0.04327,0.0599,
,0.05991,
,0.05991,
,0.05992,
,0.05993,
-0.36735,0.05997,
,0.06,
,0.06001,
,0.06001,
0.12503,0.06004,
,0.06005,
-0.17604,0.06016,
,0.06018,
-0.02758,0.06019,
,0.0602,
,0.0602,
,0.0602,
,0.06021,
,0.06022,
,0.06025,
-0.85089,0.06025,
-0.82804,0.06029,
-0.70399,0.06029,
-0.34833,0.06033,
-0.26001,0.06037,
-0.17035,0.06041,
-0.16536,0.06043,
-0.12632,0.06043,
-0.11885,0.06045,
-0.11429,0.06046,
-0.06308,0.06046,
-0.05957,0.06046,
-0.03368,0.06048,
-0.02727,0.0605,
-0.02678,0.06052,
,0.06053,
,0.06055,
-0.02069,0.06055,
,0.06055,
,0.06056,
,0.06057,
-0.8522,0.06058,
-0.05976,0.06059,
,0.06059,
-0.03994,0.06062,
-0.00811,0.06063,
,0.06064,
,0.06066,
0.00714,0.06069,
,0.0607,
,0.06071,
0.07768,0.06072,
,0.06074,
,0.06078,
,0.06078,
,0.06078,
-0.01241,0.06081,
,0.06082,
,0.06083,
,0.06083,
,0.06084,
,0.06085,
,0.06089,
-0.72611,0.0609,
-0.06046,0.06091,
,0.06092,
-0.24512,0.06093,
,0.06095,
,0.06096,
,0.06096,
,0.06096,
-0.87315,0.06097,
,0.06098,
-0.23021,0.06099,
-0.17836,0.061,
-0.12626,0.06102,
-0.11863,0.06103,
-0.11222,0.06104,
,0.06104,
,0.06109,
,0.06109,
,0.06113,
,0.06113,
-0.88119,0.06114,
-0.85579,0.06115,
-0.82496,0.06119,
-0.23529,0.06121,
-0.18605,0.06123,
-0.16612,0.06124,
-0.1341,0.06124,
-0.10503,0.0613,
-0.07922,0.06131,
-0.04423,0.06132,
-0.042,0.06132,
-0.03789,0.06133,
-0.02371,0.06133,
-0.01717,0.06134,
-0.01453,0.06135,
0.00636,0.06136,
0.12153,0.06137,
,0.06138,
,0.06138,
,0.06139,
,0.0614,
,0.0614,
,0.06141,
0.01941,0.06141,
,0.06144,
,0.06146,
,0.06149,
,0.06149,
,0.06154,
,0.06155,
,0.06156,
,0.06158,
,0.06158,
,0.06159,
,0.06162,
,0.06163,
,0.06163,
-0.88015,0.06164,
-0.84897,0.06165,
-0.32158,0.06166,
-0.31401,0.06169,
-0.22633,0.0617,
-0.16492,0.06173,
-0.14571,0.06179,
-0.11795,0.0618,
-0.11405,0.06181,
-0.10507,0.06181,
-0.08802,0.06182,
-0.08721,0.06183,
-0.03837,0.06185,
-0.03046,0.06186,
,0.06187,
,0.06187,
,0.0619,
,0.06195,
,0.06196,
,0.06197,
0.07353,0.06198,
,0.06201,
,0.06202,
,0.06205,
,0.06205,
,0.06205,
,0.06207,
,0.06209,
,0.0621,
,0.0621,
,0.06214,
,0.06215,
-0.09871,0.06215,
-0.01201,0.06216,
,0.06216,
,0.06216,
,0.06217,
-0.07114,0.06218,
,0.06219,
,0.06219,
,0.06221,
,0.06226,
-0.81607,0.06228,
-0.04326,0.06231,
-0.01445,0.06231,
,0.06233,
,0.06234,
,0.06234,
,0.06236,
,0.06241,
,0.06247,
,0.06248,
,0.06248,
-0.86671,0.06249,
-0.12573,0.0625,
-0.11012,0.06255,
-0.0642,0.06256,
-0.04757,0.06256,
-0.00765,0.06258,
,0.06259,
,0.0626,
,0.0626,
,0.06262,
,0.06263,
,0.06264,
,0.06266,
,0.06267,
,0.06276,
,0.06281,
,0.06288,
-0.88392,0.06289,
-0.28893,0.06289,
-0.24526,0.0629,
-0.18706,0.0629,
-0.15292,0.0629,
,0.06295,
-0.24297,0.06295,
-0.10561,0.06297,
-0.09076,0.06298,
-0.0278,0.06299,
,0.06299,
,0.06299,
,0.06302,
-0.07331,0.06304,
-0.05701,0.0631,
,0.06311,
,0.06311,
,0.06321,
,0.06322,
,0.06325,
0.01965,0.06329,
,0.06334,
,0.06335,
,0.06339,
,0.0634,
,0.06341,
,0.06341,
-0.12784,0.06342,
,0.06343,
0.10198,0.06344,
,0.06345,
,0.06348,
,0.06349,
,0.06352,
,0.06353,
,0.06353,
,0.06361,
-0.88027,0.06365,
-0.86978,0.06366,
-0.85851,0.06368,
-0.82676,0.06369,
-0.15768,0.06371,
-0.15614,0.06372,
,0.06376,
,0.06376,
,0.06378,
,0.06378,
,0.06383,
-0.81177,0.06384,
-0.28765,0.06385,
-0.21676,0.06385,
-0.18109,0.06387,
-0.14772,0.06391,
-0.14402,0.06398,
-0.13381,0.064,
-0.12295,0.06402,
-0.06684,0.06404,
-0.04991,0.06405,
-0.03065,0.06406,
-0.02542,0.06408,
0.00023,0.06409,
,0.06415,
0.02112,0.06417,
0.10932,0.06418,
,0.06418,
,0.06419,
,0.0642,
,0.06424,
,0.06425,
,0.06428,
,0.06429,
,0.0643,
,0.06433,
,0.06437,
-0.04976,0.06439,
0.03605,0.0644,
,0.06446,
,0.06447,
,0.06455,
,0.06457,
,0.06457,
,0.06458,
,0.06459,
,0.06459,
,0.0646,
,0.06466,
,0.06467,
,0.06469,
,0.06472,
-0.88394,0.06472,
-0.22015,0.06475,
-0.09743,0.06478,
,0.06484,
-0.24448,0.06487,
,0.06489,
,0.06489,
,0.06493,
,0.065,
-0.85268,0.06504,
-0.19669,0.06507,
-0.10804,0.06509,
-0.10194,0.0651,
-0.09978,0.06511,
-0.07523,0.06513,
-0.07127,0.06514,
-0.0551,0.06516,
-0.04045,0.06519,
-0.02077,0.0652,
,0.06522,
,0.06522,
,0.06522,
,0.06524,
,0.06528,
,0.06528,
-0.03589,0.06529,
,0.06533,
,0.06538,
,0.06546,
,0.06548,
,0.06549,
-0.8651,0.06555,
-0.81523,0.06556,
-0.08376,0.0656,
-0.0594,0.06565,
-0.04228,0.06568,
,0.06569,
,0.06569,
,0.0657,
,0.06571,
,0.06572,
,0.06576,
,0.06583,
,0.06584,
-0.04034,0.06588,
,0.06589,
,0.06589,
,0.06589,
,0.0659,
,0.06592,
,0.06596,
-0.86831,0.06596,
-0.06224,0.06598,
,0.06601,
,0.06607,
,0.06607,
,0.06608,
-0.86561,0.0661,
-0.86527,0.0661,
-0.84963,0.06615,
-0.73985,0.06617,
-0.36052,0.06623,
-0.20146,0.06624,
-0.18207,0.06628,
-0.16589,0.06629,
-0.11416,0.06629,
0.04625,0.0663,
,0.0663,
,0.06631,
,0.06632,
,0.06633,
-0.14859,0.06635,
-0.14859,0.06636,
-0.11424,0.06637,
0.04405,0.06637,
0.13468,0.06637,
,0.06639,
,0.06641,
,0.06642,
-0.11141,0.06642,
-0.05463,0.06643,
,0.06644,
,0.06647,
,0.06648,
,0.0665,
-0.08809,0.06651,
,0.06652,
,0.06654,
,0.06656,
-0.01436,0.06657,
,0.06658,
,0.06662,
,0.06663,
,0.06663,
,0.06664,
,0.06666,
,0.06669,
,0.06672,
,0.06672,
-0.32806,0.06679,
-0.10023,0.06679,
-0.0298,0.0668,
0.081,0.06683,
,0.06685,
,0.06686,
,0.06686,
0.05037,0.06687,
,0.0669,
,0.06691,
-0.89005,0.06693,
-0.87745,0.06695,
,0.06697,
,0.067,
-0.1807,0.06702,
,0.06702,
,0.06712,
,0.06716,
,0.06723,
,0.06727,
,0.06728,
-0.02462,0.06731,
,0.06735,
,0.06738,
,0.0674,
,0.06741,
-0.13445,0.06744,
,0.06746,
,0.06747,
,0.06748,
,0.0675,
-0.20152,0.06753,
,0.06753,
-0.87108,0.06755,
-0.85755,0.06756,
-0.01399,0.06756,
,0.06758,
-0.87593,0.06759,
,0.0676,
,0.06763,
,0.06765,
,0.06767,
,0.0677,
-0.87452,0.06777,
-0.25493,0.06777,
0.05432,0.06779,
,0.0678,
,0.06782,
,0.06783,
,0.06783,
-0.85316,0.06784,
-0.02938,0.06786,
,0.06786,
,0.06786,
-0.83094,0.06786,
-0.82264,0.06786,
-0.051,0.06787,
,0.06788,
,0.0679,
,0.06791,
,0.06792,
-0.05905,0.06792,
,0.06801,
,0.06804,
-0.13941,0.06804,
,0.06805,
,0.06805,
,0.06807,
-0.91112,0.06814,
-0.88046,0.06817,
-0.84365,0.06817,
-0.82692,0.06822,
-0.29805,0.06826,
-0.29205,0.06826,
-0.18863,0.06827,
-0.09272,0.06833,
-0.08998,0.06835,
0.02351,0.06839,
,0.0684,
,0.06841,
-0.81567,0.06842,
-0.33302,0.06843,
-0.03895,0.06849,
0.02464,0.0685,
,0.06852,
-0.0778,0.06852,
-0.07111,0.06855,
-0.01744,0.06856,
-0.00058,0.06857,
0.0311,0.06857,
,0.06857,
,0.06858,
,0.0686,
,0.06861,
-0.04264,0.06864,
,0.06867,
,0.06873,
,0.06875,
,0.06876,
,0.06879,
,0.06883,
,0.06885,
,0.06887,
-0.07973,0.06888,
0.09986,0.06888,
,0.06889,
,0.06891,
,0.06891,
,0.06894,
,0.06895,
,0.06897,
,0.06898,
,0.06898,
,0.06899,
,0.06911,
,0.06914,
-0.87783,0.06916,
-0.07312,0.06923,
,0.06923,
-0.86736,0.06923,
-0.86557,0.06923,
-0.84153,0.06925,
-0.09185,0.06927,
,0.06929,
,0.06932,
-0.87702,0.06935,
-0.8424,0.06936,
-0.36367,0.06941,
-0.12821,0.06943,
-0.08099,0.06943,
-0.0709,0.06944,
-0.06688,0.06946,
-0.05768,0.06946,
-0.05647,0.06946,
-0.05395,0.06947,
-0.03826,0.06949,
-0.01252,0.06949,
-0.00144,0.0695,
-0.00083,0.06952,
0.02213,0.06957,
0.03248,0.06959,
0.03907,0.06962,
0.06215,0.06963,
,0.06968,
,0.06972,
,0.06976,
0.02942,0.06977,
,0.06978,
,0.06978,
,0.06979,
,0.06982,
,0.06982,
,0.06983,
,0.06984,
,0.06985,
,0.06985,
,0.06986,
,0.06988,
,0.06988,
,0.06988,
,0.06989,
,0.0699,
,0.06992,
,0.06995,
,0.06999,
,0.07004,
,0.07004,
,0.07005,
,0.07006,
-0.82115,0.07007,
-0.28132,0.07015,
-0.236,0.07015,
-0.17621,0.0702,
-0.16305,0.07021,
-0.13719,0.07022,
,0.07023,
,0.07026,
,0.07026,
,0.07026,
,0.07027,
-0.76563,0.07028,
-0.07036,0.0703,
,0.0703,
,0.07033,
,0.07035,
,0.07037,
,0.07041,
-0.8885,0.07042,
-0.88239,0.07048,
-0.18697,0.07049,
-0.12957,0.07055,
-0.12072,0.07055,
-0.08715,0.07067,
,0.0707,
,0.0707,
-0.0427,0.07071,
,0.07077,
-0.02007,0.07079,
,0.07082,
,0.07082,
,0.07082,
,0.07082,
,0.07083,
,0.07085,
-0.84175,0.07088,
-0.25763,0.07091,
-0.11224,0.07093,
-0.08789,0.07094,
,0.07095,
,0.07098,
,0.07101,
-0.05561,0.07103,
-0.03537,0.07105,
,0.07112,
-0.04686,0.07118,
0.01083,0.0712,
,0.0712,
,0.07122,
0.05855,0.07122,
,0.07125,
,0.07128,
,0.07133,
-0.80882,0.07133,
,0.07133,
,0.07136,
,0.07137,
-0.8821,0.07139,
0.07458,0.0714,
,0.0714,
,0.0714,
,0.0714,
-0.04663,0.07141,
,0.07142,
,0.07146,
,0.07148,
,0.07151,
,0.07158,
,0.07159,
,0.07161,
,0.07164,
,0.07165,
,0.07169,
,0.07171,
-0.88424,0.07172,
-0.84902,0.07172,
-0.84889,0.07176,
-0.15171,0.0718,
,0.07182,
,0.07186,
,0.07187,
0.02735,0.07187,
,0.07188,
-0.15358,0.07189,
,0.07194,
,0.072,
-0.32495,0.07201,
-0.05864,0.07201,
-0.00139,0.07203,
-0.00138,0.07204,
,0.07212,
,0.07212,
,0.07216,
,0.0722,
,0.07222,
-0.84533,0.07223,
-0.03262,0.07229,
-0.03202,0.07233,
,0.07235,
,0.07238,
,0.07239,
,0.07241,
,0.07241,
,0.07242,
-0.0751,0.07244,
,0.07244,
,0.07244,
-0.05114,0.07246,
0.02422,0.07247,
,0.07249,
,0.0725,
-0.31039,0.07254,
-0.11256,0.07254,
,0.07254,
,0.07266,
,0.07267,
,0.07268,
,0.07268,
,0.07272,
,0.07274,
-0.1465,0.07275,
,0.07276,
-0.86665,0.07291,
-0.85809,0.07295,
-0.10692,0.07302,
-0.1052,0.07311,
-0.07479,0.07312,
-0.0264,0.07313,
,0.07313,
,0.07318,
,0.07319,
,0.07324,
,0.07327,
-0.77427,0.07328,
-0.20446,0.07329,
-0.18893,0.07333,
-0.04278,0.07335,
0.07986,0.07335,
,0.07336,
,0.07336,
,0.07338,
,0.07342,
,0.07346,
0.03179,0.07347,
,0.07349,
,0.07356,
,0.07358,
,0.07359,
,0.0736,
,0.0736,
,0.07362,
-0.09107,0.07363,
,0.07364,
,0.07368,
,0.07368,
,0.0737,
,0.07372,
0.00992,0.07375,
,0.07376,
0.0839,0.07376,
,0.07379,
,0.07382,
-0.11181,0.07394,
,0.07396,
,0.07398,
,0.07402,
,0.07403,
,0.07406,
-0.73871,0.07409,
,0.0741,
,0.0741,
,0.0741,
-0.87663,0.07414,
-0.85603,0.07419,
-0.83387,0.0742,
-0.83165,0.07421,
-0.21615,0.07421,
-0.14397,0.07421,
-0.12182,0.07423,
-0.11518,0.07425,
-0.1107,0.07427,
-0.11025,0.07428,
-0.07677,0.07429,
-0.06607,0.07429,
-0.02959,0.07434,
-0.02713,0.07438,
0.03975,0.0744,
,0.07445,
,0.07451,
,0.07452,
,0.07454,
,0.07458,
,0.07459,
,0.07461,
-0.10146,0.07462,
,0.07462,
-0.05126,0.07467,
,0.07468,
,0.07469,
,0.07469,
,0.07469,
,0.07471,
,0.07474,
-0.06928,0.07474,
,0.07476,
-0.02196,0.07478,
,0.07478,
,0.0748,
,0.07482,
,0.07487,
,0.07491,
,0.07492,
,0.07494,
,0.07498,
-0.86694,0.07498,
-0.17094,0.07501,
,0.07501,
,0.07502,
,0.07505,
,0.07505,
,0.07507,
,0.07509,
,0.07512,
,0.07513,
,0.07513,
-0.88362,0.07518,
-0.08327,0.07518,
,0.07518,
,0.07519,
,0.07527,
,0.07528,
,0.07528,
,0.0753,
-0.85177,0.07534,
-0.08787,0.07537,
,0.07538,
-0.07586,0.0754,
,0.0754,
,0.07541,
-0.01879,0.07542,
-0.01549,0.07544,
,0.07545,
-0.07642,0.07546,
,0.07547,
,0.0755,
,0.07552,
-0.87485,0.07554,
-0.15554,0.07555,
-0.04949,0.07564,
,0.07566,
,0.07569,
,0.0757,
,0.07575,
-0.85824,0.07579,
-0.01263,0.0758,
,0.07581,
,0.07581,
,0.07582,
,0.07584,
,0.07585,
-0.7656,0.07587,
-0.19301,0.07591,
-0.09111,0.07591,
-0.03448,0.07592,
-0.02401,0.07593,
0.07432,0.07595,
,0.07595,
,0.07598,
,0.076,
,0.07603,
,0.07605,
,0.07608,
-0.00807,0.07611,
,0.07617,
,0.07618,
-0.05352,0.07621,
,0.07626,
-0.29901,0.07627,
-0.26744,0.07628,
-0.22774,0.0763,
-0.15707,0.07637,
-0.07516,0.0764,
,0.07644,
,0.07645,
-0.20064,0.07645,
-0.13743,0.07645,
-0.10051,0.07647,
-0.03397,0.07648,
,0.07648,
-0.72357,0.07648,
-0.07501,0.07649,
-0.06484,0.0765,
-0.05662,0.07652,
-0.05241,0.07652,
-0.03282,0.07654,
-0.02697,0.07655,
-0.0217,0.07657,
-0.01724,0.07659,
-0.01424,0.07664,
0.0434,0.07668,
0.05182,0.07669,
,0.0767,
,0.07674,
,0.07675,
0.06251,0.07675,
,0.07678,
,0.0768,
,0.0768,
,0.07683,
,0.07684,
-0.04475,0.07686,
,0.07688,
,0.07688,
,0.07688,
0.02095,0.07691,
0.07305,0.07691,
,0.07695,
,0.07695,
,0.07696,
,0.07702,
,0.07705,
,0.07708,
,0.07709,
,0.07712,
,0.07714,
,0.07717,
,0.07718,
,0.07719,
-0.25442,0.07721,
,0.07725,
,0.07726,
,0.07726,
,0.07729,
0.03808,0.07732,
,0.07734,
,0.07735,
,0.07737,
,0.07738,
,0.07741,
-0.86157,0.07742,
,0.07743,
,0.07743,
-0.31499,0.07744,
0.07275,0.07744,
,0.07744,
,0.07749,
,0.07753,
,0.07756,
,0.07756,
0.01871,0.07756,
,0.07756,
-0.873,0.07768,
,0.07771,
,0.07774,
,0.07776,
,0.07776,
,0.07777,
,0.07781,
-0.31079,0.07782,
,0.07785,
,0.07788,
,0.0779,
,0.07795,
,0.07795,
-0.83276,0.07795,
-0.24019,0.07796,
-0.09269,0.07797,
-0.05476,0.07804,
-0.03738,0.07805,
,0.07807,
,0.07816,
,0.07819,
,0.07822,
,0.07823,
,0.07826,
,0.07828,
-0.03651,0.07829,
,0.07838,
,0.07838,
,0.07845,
-0.89435,0.07846,
-0.8696,0.07854,
-0.02826,0.07856,
,0.07859,
-0.84558,0.07861,
-0.29079,0.07863,
-0.20801,0.07868,
,0.07873,
,0.07877,
-0.87064,0.07877,
-0.84076,0.07878,
-0.82536,0.07882,
-0.24784,0.07883,
-0.23207,0.07886,
-0.19471,0.07886,
-0.17229,0.07893,
-0.1606,0.07894,
-0.13622,0.07897,
-0.12127,0.07898,
-0.07933,0.07901,
-0.07466,0.07905,
-0.06005,0.07906,
-0.0451,0.07906,
-0.04175,0.0791,
-0.02698,0.07916,
-0.02355,0.07917,
0.05923,0.07918,
,0.07918,
0.09555,0.07918,
,0.07919,
,0.07922,
,0.07924,
-0.03872,0.07924,
,0.07925,
,0.07926,
,0.07928,
,0.0793,
,0.07932,
-0.02149,0.07933,
,0.07934,
,0.07934,
,0.07936,
,0.0794,
,0.07941,
,0.07943,
,0.07947,
,0.07953,
-0.02024,0.07955,
,0.0796,
,0.0796,
,0.07962,
,0.07962,
-0.00918,0.07969,
,0.0797,
-0.18381,0.07973,
,0.07973,
,0.07974,
-0.08649,0.07975,
-0.03173,0.07976,
0.00754,0.07978,
0.02539,0.07978,
,0.0798,
,0.07986,
,0.0799,
,0.07997,
,0.08003,
,0.08004,
,0.08004,
,0.08005,
-0.27355,0.08007,
-0.16039,0.08015,
-0.15199,0.08016,
-0.07782,0.08016,
-0.07506,0.08024,
-0.03808,0.08025,
,0.08026,
,0.08027,
-0.80795,0.08032,
0.01363,0.08036,
,0.08036,
,0.08037,
,0.08037,
,0.08043,
,0.08045,
-0.86561,0.08046,
-0.09765,0.0805,
0.02538,0.08055,
,0.08056,
,0.08057,
,0.08059,
,0.0806,
,0.08062,
-0.03621,0.08065,
,0.08067,
,0.08073,
,0.08077,
,0.08077,
,0.08078,
,0.08079,
,0.0808,
-0.32435,0.08084,
,0.08089,
,0.08092,
,0.08094,
,0.08095,
,0.08099,
-0.26977,0.08102,
,0.08102,
0.05529,0.08104,
,0.08104,
,0.08104,
,0.08108,
,0.0811,
,0.08113,
,0.08115,
,0.08118,
,0.08119,
,0.0812,
,0.08121,
,0.08123,
,0.08129,
-0.90376,0.08132,
-0.86628,0.08133,
-0.82788,0.08135,
-0.81263,0.08135,
-0.76701,0.08136,
-0.22077,0.08139,
-0.2186,0.08152,
-0.15388,0.08153,
-0.14051,0.08155,
-0.13705,0.08156,
-0.12571,0.08159,
-0.07396,0.08161,
-0.06853,0.08162,
-0.05595,0.08162,
-0.0537,0.08163,
-0.04684,0.08166,
,0.08167,
,0.08168,
,0.08169,
,0.08174,
0.0123,0.08176,
,0.08178,
,0.08179,
,0.08181,
,0.08181,
-0.34307,0.08183,
-0.02619,0.08185,
,0.0819,
,0.08194,
,0.08195,
,0.08196,
0.00161,0.08203,
0.0633,0.08204,
,0.08207,
,0.08209,
,0.08209,
-0.10349,0.08211,
,0.08213,
,0.08217,
-0.07118,0.08218,
0.0633,0.08219,
,0.08221,
,0.08223,
-0.86845,0.08224,
-0.0934,0.08226,
,0.08227,
,0.08228,
,0.08235,
-0.092,0.08236,
,0.08243,
,0.08246,
-0.89118,0.08246,
-0.887,0.08246,
-0.86503,0.08248,
-0.84043,0.0825,
-0.25009,0.0825,
-0.19647,0.08252,
-0.12951,0.08255,
-0.08384,0.08256,
-0.07112,0.08256,
-0.06418,0.08256,
-0.06028,0.0826,
-0.05681,0.08262,
-0.03335,0.08262,
-0.02169,0.08264,
0.03998,0.08265,
0.09903,0.08266,
,0.08269,
,0.0827,
-0.05087,0.08271,
,0.08273,
,0.08273,
,0.08281,
-0.0883,0.08284,
-0.03148,0.08284,
0.02353,0.08285,
,0.08285,
,0.08287,
,0.08289,
,0.0829,
,0.08291,
,0.08297,
,0.08301,
,0.08305,
,0.08307,
,0.08311,
,0.08312,
0.0985,0.08314,
,0.08317,
,0.08321,
,0.08322,
,0.08324,
0.14157,0.08325,
,0.08326,
,0.08332,
-0.02963,0.08338,
,0.08338,
,0.08342,
,0.08342,
,0.08342,
-0.82466,0.08343,
-0.44752,0.08345,
-0.3524,0.08347,
-0.33886,0.08349,
-0.24489,0.0835,
0.00941,0.0835,
,0.08351,
-0.1515,0.08351,
,0.08351,
-0.69768,0.08353,
-0.24985,0.08354,
-0.03398,0.08354,
,0.08356,
-0.21431,0.08358,
-0.02068,0.08361,
,0.08365,
-0.85103,0.08367,
-0.13348,0.08367,
-0.11723,0.08369,
,0.08373,
-0.11048,0.08374,
0.01275,0.08374,
,0.08374,
-0.12388,0.08375,
,0.08379,
,0.0838,
,0.08383,
,0.08385,
,0.08385,
,0.08388,
,0.08389,
-0.21437,0.08389,
,0.08396,
,0.08399,
,0.084,
,0.08404,
,0.08406,
,0.08408,
-0.87154,0.08412,
,0.08413,
,0.08416,
,0.08417,
,0.08417,
,0.08422,
,0.08424,
-0.07089,0.08428,
0.01651,0.0843,
,0.08436,
,0.08443,
-0.87202,0.08443,
-0.30321,0.08444,
,0.08446,
,0.08454,
-0.86882,0.08454,
-0.86,0.08458,
-0.8358,0.08458,
-0.80387,0.08458,
-0.2929,0.08459,
-0.20799,0.08462,
-0.14341,0.08464,
-0.10226,0.08466,
-0.07011,0.08466,
-0.06229,0.08466,
-0.06149,0.08467,
-0.0406,0.08469,
0.02889,0.0847,
,0.0847,
-0.85966,0.08471,
-0.02803,0.08473,
,0.08473,
,0.08475,
,0.08476,
,0.08478,
,0.0848,
,0.0848,
-0.06117,0.08484,
,0.08486,
,0.08487,
-0.05414,0.0849,
,0.08498,
,0.08501,
,0.08508,
0.03604,0.08516,
,0.0852,
,0.08526,
,0.08531,
,0.08533,
-0.05406,0.08534,
0.00789,0.08535,
0.06572,0.08535,
,0.08535,
,0.08535,
,0.08543,
,0.08545,
,0.08546,
,0.08551,
-0.87759,0.08553,
,0.08554,
-0.08503,0.08554,
-0.02728,0.08561,
,0.08561,
,0.08565,
,0.08571,
,0.08578,
-0.7676,0.08578,
,0.08583,
,0.08583,
,0.08583,
,0.08586,
-0.88112,0.08587,
-0.85479,0.08589,
-0.79727,0.08591,
-0.17235,0.08592,
-0.15006,0.08595,
-0.08213,0.08596,
-0.04854,0.08598,
-0.0027,0.08599,
0.01911,0.08612,
0.03767,0.08612,
,0.08613,
0.02965,0.08617,
,0.08618,
-0.05316,0.08619,
,0.08623,
,0.08628,
,0.08628,
,0.08632,
,0.08636,
,0.08637,
0.03762,0.0864,
,0.08641,
,0.08642,
,0.08647,
,0.08648,
,0.08653,
-0.86775,0.08655,
-0.10009,0.08657,
,0.08662,
-0.07271,0.08663,
0.07491,0.08669,
,0.0867,
,0.0867,
-0.16685,0.08671,
-0.01643,0.08671,
,0.08673,
,0.08673,
,0.08676,
,0.08678,
,0.08682,
,0.08683,
-0.87471,0.0869,
-0.83846,0.08692,
-0.04629,0.08694,
,0.087,
,0.08706,
-0.02928,0.08709,
,0.08711,
-0.86981,0.08713,
-0.20148,0.08714,
,0.08715,
,0.08715,
,0.08716,
,0.08718,
-0.8634,0.0872,
-0.82908,0.08723,
-0.79691,0.08732,
-0.28234,0.08733,
-0.22455,0.08736,
-0.22023,0.08741,
-0.17591,0.08742,
-0.15158,0.08743,
-0.14497,0.08743,
-0.1305,0.08748,
-0.12164,0.08756,
-0.1065,0.08757,
-0.10216,0.08757,
-0.0878,0.08768,
-0.07168,0.08771,
-0.041,0.08771,
-0.03126,0.08773,
-0.01795,0.08778,
-0.01062,0.08779,
0.10379,0.08788,
